INPUT:text	OUTPUT:complexity	GOLDEN:complexity	HINT:text	HINT:default_language	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:worker_id	ASSIGNMENT:started	ASSIGNMENT:submitted
Было подсчитано количество истинно положительных, ложно положительных, истинно отрицательных и ложно отрицательных результатов тестирования на антитела, и были проведены метаанализы с <mark>конструированием</mark> двумерной иерархической регрессии.	5				8a63ae8e-ceae-4e61-bc34-e7c220a16cc2	00024b9ae4--642fd3126ad9252448a5b983	c34bf20d9f61ef1a49b339b1c800d88a	2023-04-07T08:23:46.687	2023-04-07T08:24:13.040
Однако, похоже, доля оплаты <mark>труда</mark> работников здравоохранения в общих расходах на здравоохранение сокращается.	2				0675c14f-8283-4329-9aeb-46646a791067	00024b9ae4--642fd3126ad9252448a5b983	c34bf20d9f61ef1a49b339b1c800d88a	2023-04-07T08:23:46.687	2023-04-07T08:24:13.040
В исследовании с участием 60 больных двойным слепым методом оценили динамику количества и <mark>состав</mark> жидкости, выделяющейся из КК резцов и клыков при ГФ ГМК в течение 2 нед с использованием 3 разных гальванопар.	2				0b7344bd-92a8-40a4-9107-10493e6bdd37	00024b9ae4--642fd3126ad9252448a5b983	c34bf20d9f61ef1a49b339b1c800d88a	2023-04-07T08:23:46.687	2023-04-07T08:24:13.040
Дифференциальная диагностика ДС, расположенной в паренхиме хвоста ПЖ, является сложной <mark>задачей</mark>.	2				03778672-224d-4c0d-8d72-af3f95e7b6b7	00024b9ae4--642fd3126ad9252448a5b983	c34bf20d9f61ef1a49b339b1c800d88a	2023-04-07T08:23:46.687	2023-04-07T08:24:13.040
Независимо от гендерной принадлежности, получены следующие данные (р>0,05): высокая распространённость заболеваний сердечно-сосудистой системы и основных соматических нозологических форм; в 25,8 % наблюдений зарегистрированы явления острой сердечной недостаточности (отёк лёгких, кардиогенный шок); доля пациентов, поступивших спустя 6 ч от начала заболевания, составила 37,5 %, что обусловливало позднее <mark>проведение</mark> реперфузионной терапии; значительное улучшение коронарного кровотока в инфаркт-ответственной коронарной артерии (по классификации TIMI) со среднего показателя 1,4±0,2 перед коронарными стентированиями до 2,7±0,1 после вмешательств; эндоваскулярные операции проводили на фоне множественной патологии венечных артерий при протяжённых окклюзионно-стентотических поражениях; высокая эффективность применения аспирационных катетеров для удаления тромботических масс при острых окклюзиях, а также специальных устройств для закрытия пункционных отверстий в бедренных артериях.	3				4edcb4da-16d0-47a2-b68f-17b6a29ca273	00024b9ae4--642fd3126ad9252448a5b983	c34bf20d9f61ef1a49b339b1c800d88a	2023-04-07T08:23:46.687	2023-04-07T08:24:13.040
В среднем <mark>выплаты</mark> из собственных средств пациентов составили 3 237 долларов США.	2				22544f80-8f6d-4330-a22e-b9cd2fbbcaa9	00024b9ae4--642fd3126ad9252448a5b983	c34bf20d9f61ef1a49b339b1c800d88a	2023-04-07T08:23:46.687	2023-04-07T08:24:13.040
Однако латентность Р300 в центрально-теменных <mark>областях</mark> правого полушария была меньше, чем у лиц контрольной группы.	2				8dd3ee0f-377d-4c61-b2ee-f56377aa6200	00024b9ae4--642fd312def02f6cb2658b62	fdd53e0018709e618b46807dc0a705b4	2023-04-07T08:23:46.553	2023-04-07T08:24:03.512
Обследовали 50 больных с параноидной шизофренией (по МКБ-10 F20.0), которые наблюдались в медико-реабилитационном <mark>отделении</mark> и дневном стационаре одной из московских психиатрических больниц.	2				845d62ca-821f-4138-a56e-2e3970719d0d	00024b9ae4--642fd312def02f6cb2658b62	fdd53e0018709e618b46807dc0a705b4	2023-04-07T08:23:46.553	2023-04-07T08:24:03.512
На основании опроса 118 пациентов старших возрастных групп проведена оценка удовлетворенности условиями проживания в <mark>учреждении</mark>, оказанием социально-медицинской помощи, организацией питания, досуговой деятельностью и социальным окружением.	2				61c14a26-ea4a-460b-ab2a-e5dfffd9fec2	00024b9ae4--642fd312def02f6cb2658b62	fdd53e0018709e618b46807dc0a705b4	2023-04-07T08:23:46.553	2023-04-07T08:24:03.512
<mark>Градация</mark> осложнений по системе TMM позволяет тщательнее регистрировать нежелательные послеоперационные явления, особенно тяжелые, по сравнению со стандартными общепринятыми критериями.	2				c4297102-636d-426d-aa26-08159e0607f6	00024b9ae4--642fd312def02f6cb2658b62	fdd53e0018709e618b46807dc0a705b4	2023-04-07T08:23:46.553	2023-04-07T08:24:03.512
У <mark>животных</mark> 3-й группы при заражении хантавирусом без предварительного прогревания выявлены признаки инаппарантной инфекции на фоне выраженных иммуноморфологических изменений в органах.	3				cf89f0a7-da3a-42f0-986a-1dc2a2b7b700	00024b9ae4--642fd312def02f6cb2658b62	fdd53e0018709e618b46807dc0a705b4	2023-04-07T08:23:46.553	2023-04-07T08:24:03.512
В работе представлены данные об основных астрономических факторах, потенциально способных на регулярной основе вызывать изменения гравитационных воздействий на биосферу как среду <mark>обитания</mark> человека.	2				67db8c53-15c8-4f69-9098-506e95826228	00024b9ae4--642fd312def02f6cb2658b62	fdd53e0018709e618b46807dc0a705b4	2023-04-07T08:23:46.553	2023-04-07T08:24:03.512
Оценка частоты выявления маркеров вируса <mark>гепатита</mark> В (HBV) в образцах крови больных с заболеваниями системы крови с использованием современных подходов к обследованию доноров крови и ее компонентов на маркеры вирусных инфекций.	3				cedd30d7-0ef4-49c4-8c22-dc2a074ae015	00024b9ae4--642fd312def02f6cb2658b62	fdd53e0018709e618b46807dc0a705b4	2023-04-07T08:23:46.553	2023-04-07T08:24:03.512
Приведена схема лечебной гимнастики и логопедии, включающая в себя исправление и развитие дыхания; методические указания к дыхательным упражнениям; упражнения для мышц плечевого пояса, шеи, глотки, <mark>языка</mark>, мягкого неба, жевательно-артикулярных и мимико-артикулярных мышц, устранения открытой и закрытой гнусавости.	3				bca57edf-5a9e-4edb-a571-ac4223434821	00024b9ae4--642fd312def02f6cb2658b62	fdd53e0018709e618b46807dc0a705b4	2023-04-07T08:23:46.553	2023-04-07T08:24:03.512
Данное решение, с одной стороны, продиктовано актуальностью проблемы, а с другой - несколько иными <mark>форматом</mark> построения и трактовкой результатов проведенных исследований авторами публикуемого ниже обзора.	3				28add2f5-b710-48a2-842b-a2aa978df410	00024b9ae4--642fd312def02f6cb2658b62	fdd53e0018709e618b46807dc0a705b4	2023-04-07T08:23:46.553	2023-04-07T08:24:03.512
Аналогичные изменения произошли и в отношении скорости перемещения центра <mark>давления</mark>.	2				25674517-f199-4c2b-89df-7e21a6d1640d	00024b9ae4--642fd312def02f6cb2658b62	fdd53e0018709e618b46807dc0a705b4	2023-04-07T08:23:46.553	2023-04-07T08:24:03.512
Целью статьи является разъяснение потенциала программы «Помощь в интересах <mark>торговли</mark>» с целью повысить согласованность усилий политиков, практиков и сторонников более тесного взаимодействия торговли и общественного здравоохранения.	2				1f081a5c-4447-4c27-ab11-78dd4649e9a0	00024b9ae4--642fd330c3f515219e81cc7f	fdd53e0018709e618b46807dc0a705b4	2023-04-07T08:24:16.405	2023-04-07T08:24:31.492
Гендер относится к социальному взаимодействию между мужчинами и женщинами с точки зрения их ролей, поведения, деятельности, характеристик и возможностей, которое основано на разных уровнях <mark>власти</mark>.	2				0ecd02fa-2b3d-47f3-8b43-38110dc3c45d	00024b9ae4--642fd330c3f515219e81cc7f	fdd53e0018709e618b46807dc0a705b4	2023-04-07T08:24:16.405	2023-04-07T08:24:31.492
Это позволило уменьшить роговичный синдром и ускорить эпителизацию после трансФРК, а биомеханическое тестирование образцов роговиц выявило увеличение максимальной <mark>силы</mark> на разрыв с 12,9±1,4 до 18,3±1,2 Н (р=0,0002) и прочности на разрыв с 8,6±1,7 до 12,4±1,7 МПа (p=0,007).	3				d703cd5f-1fb5-45df-873e-3b5214a13e9d	00024b9ae4--642fd330c3f515219e81cc7f	fdd53e0018709e618b46807dc0a705b4	2023-04-07T08:24:16.405	2023-04-07T08:24:31.492
Показана целесообразность модификации поверхности <mark>створок</mark> БП клапанов сердца для создания благоприятных условий прикрепления и функционирования предшественников эндотелиоцитов.	4				f2b0c49d-f9c4-4c86-84b6-81b21129fc6d	00024b9ae4--642fd330c3f515219e81cc7f	fdd53e0018709e618b46807dc0a705b4	2023-04-07T08:24:16.405	2023-04-07T08:24:31.492
Цифровые оттиски в компьютерной программе были наложены на <mark>эталон</mark> и затем вычислены отклонения.	4				367874fd-65da-45f9-a66f-24e649c64d7c	00024b9ae4--642fd330c3f515219e81cc7f	fdd53e0018709e618b46807dc0a705b4	2023-04-07T08:24:16.405	2023-04-07T08:24:31.492
Мы подчеркиваем <mark>важность</mark> сферы применения, роли промышленности, использования доходов и регрессивных налогов для принятия политических решений.	2				bc6c6664-5338-4ef3-a71d-2eadad8f0965	00024b9ae4--642fd330c3f515219e81cc7f	fdd53e0018709e618b46807dc0a705b4	2023-04-07T08:24:16.405	2023-04-07T08:24:31.492
Цель исследования - <mark>демонстрация</mark> интраспинального распространения НБ и обсуждение показаний и противопоказаний к нейрохирургическим вмешательствам у больных с данным заболеванием; обсуждение редких форм патологии с интракраниальным распространением.	2				3182dcf4-143d-440a-a9c7-a416bf35b446	00024b9ae4--642fd330c3f515219e81cc7f	fdd53e0018709e618b46807dc0a705b4	2023-04-07T08:24:16.405	2023-04-07T08:24:31.492
Связь сосудистого и дегенеративного процессов при БА подтверждают <mark>единство</mark> факторов риска, а также клинические, нейровизуализацион­ные, патоморфологические и экспериментальные данные.	2				c8c2a776-23c2-4544-8f9c-bbab867f352c	00024b9ae4--642fd330c3f515219e81cc7f	fdd53e0018709e618b46807dc0a705b4	2023-04-07T08:24:16.405	2023-04-07T08:24:31.492
Модернизация системы здравоохранения, потребности общества, формирование единого образовательного пространства и единого системного подхода к эффективной подготовке <mark>кадров</mark> высшей квалификации по специальности 'Судебно-медицинская экспертиза', оптимизация образовательного процесса направлены на качественно новый уровень подготовки врачей - судебно-медицинских экспертов.	3				b73ad814-9176-4320-a6bc-9266cbe5bed9	00024b9ae4--642fd330c3f515219e81cc7f	fdd53e0018709e618b46807dc0a705b4	2023-04-07T08:24:16.405	2023-04-07T08:24:31.492
Был усилен эпиднадзор среди населения и домашней <mark>птицы</mark>, а также обновлены и распространены соответствующие технические инструкции.	2				8cc22905-c096-41ec-9302-603c8ce12b87	00024b9ae4--642fd330c3f515219e81cc7f	fdd53e0018709e618b46807dc0a705b4	2023-04-07T08:24:16.405	2023-04-07T08:24:31.492
Всем выполняли лапаротомию, ушивание апоневроза отдельным, непрерывным швом и непрерывным швом с расположением <mark>стежков</mark> на разном уровне.	3				64475048-3396-4a1c-869e-9e00baf8e562	00024b9ae4--642fd330e6d3ce2801c8162c	c34bf20d9f61ef1a49b339b1c800d88a	2023-04-07T08:24:16.476	2023-04-07T08:24:44.339
Резюме Цель исследования — клинико-экономическая экспертиза целесообразности применения антитромбоцитарной терапии (АТТ) тикагрелором в <mark>комбинации</mark> с ацетилсалициловой кислотой (АСК) по сравнению с комбинацией клопидогрела и АСК у пациентов с острым коронарным синдромом (ОКС), перенесших коронарное шунтирование (КШ).	4				a3778e38-b416-4110-9c72-b3f1b4ce870a	00024b9ae4--642fd330e6d3ce2801c8162c	c34bf20d9f61ef1a49b339b1c800d88a	2023-04-07T08:24:16.476	2023-04-07T08:24:44.339
Заготовленный диск из аутохряща помещают на поверхность радужки, перекрывая дефект роговицы по <mark>периметру</mark>, фиксируют к склере 10-12 П-образными швами нитью 7/0.	4				9651145c-33ed-4298-95bb-ba90fe545de9	00024b9ae4--642fd330e6d3ce2801c8162c	c34bf20d9f61ef1a49b339b1c800d88a	2023-04-07T08:24:16.476	2023-04-07T08:24:44.339
Этот инструмент был адаптирован на основе веб-<mark>ресурса</mark> в программную динамическую таблицу, включающую подробный план действий, который был использован для отслеживания качественных показателей развития каждой лаборатории.	2				eba7299e-48f0-49e0-96ba-ff1c6d00cf78	00024b9ae4--642fd330e6d3ce2801c8162c	c34bf20d9f61ef1a49b339b1c800d88a	2023-04-07T08:24:16.476	2023-04-07T08:24:44.339
АДТК определялся как однонаправленный антеградный ток крови, длительностью более 0,5 <mark>секунды</mark>, наблюдавшийся после освобождения голени от компрессии (в диастолу).	2				b0402032-ff89-437e-ada4-f2d26be1ea3a	00024b9ae4--642fd330e6d3ce2801c8162c	c34bf20d9f61ef1a49b339b1c800d88a	2023-04-07T08:24:16.476	2023-04-07T08:24:44.339
С целью <mark>минимизации</mark> полипрагмазии у пожилых пациентов необходимо использовать современные методы анализа каждого назначения ЛС (индекс рациональности ЛС, шкала антихолинергической нагрузки) и методы оптимизации фармакотерапии с помощью «ограничительных» перечней (критерии Бирса, критерии STOPP/START), которые позволят снизить количество ошибок при применении ЛС, сделать фармакотерапию максимально эффективной и безопасной.	4				f2e77307-d104-4211-a13a-70a313dabba7	00024b9ae4--642fd330e6d3ce2801c8162c	c34bf20d9f61ef1a49b339b1c800d88a	2023-04-07T08:24:16.476	2023-04-07T08:24:44.339
Применение препарата магне В6 форте (4 таблетки в сутки 30 дней, затем 2 таблетки в сутки в течение 1 года) позволило увеличить уровень <mark>магния</mark> в плазме и эритроцитах, привести к компенсации тревожной и депрессивной симптоматики, улучшению сна и общего состояния пациентов, а также снижению потребности в антидепрессантах на 30%.	2				76cbf770-2b09-4b7c-a428-421d6e19de01	00024b9ae4--642fd330e6d3ce2801c8162c	c34bf20d9f61ef1a49b339b1c800d88a	2023-04-07T08:24:16.476	2023-04-07T08:24:44.339
Часто АГБ развивается у пациентов с мигренью и головной <mark>болью</mark> напряжения.	2				8ae54ab1-06bf-4816-bafe-44f913f313bc	00024b9ae4--642fd330e6d3ce2801c8162c	c34bf20d9f61ef1a49b339b1c800d88a	2023-04-07T08:24:16.476	2023-04-07T08:24:44.339
Ограничения на международные <mark>поездки</mark> задерживали распространение и пик эпидемий на период от нескольких дней до четырех месяцев.	2				4d7be6ec-d5bb-44ed-be70-31b271ccfc10	00024b9ae4--642fd330e6d3ce2801c8162c	c34bf20d9f61ef1a49b339b1c800d88a	2023-04-07T08:24:16.476	2023-04-07T08:24:44.339
Анализ <mark>литературы</mark> свидетельствует о все возрастающем интересе к этой проблеме.	3				a283e876-bca2-4ee7-b4cd-887e8a01b34a	00024b9ae4--642fd330e6d3ce2801c8162c	c34bf20d9f61ef1a49b339b1c800d88a	2023-04-07T08:24:16.476	2023-04-07T08:24:44.339
Разработка методов контроля и профилактики миопии остается актуальной задачей с учетом распространенности миопической рефракции (от 50 до 84% в азиатских странах и от 35 до 49% в странах <mark>Европы</mark> и США у лиц молодого возраста).	1				e5311a2f-4d99-47ba-a0bb-466e958f7afd	00024b9ae4--642fd33d0ebcfb11a8e5fc10	32d7a15412ce1ba4ffc975753b9ea093	2023-04-07T08:24:29.090	2023-04-07T08:24:46.897
Эксперты сформулировали от 30 до 40 исследовательских вопросов в каждой области и для определения приоритетности вопросов применили пять критериев, основанных на возможных ответах: ясность, ответственность, влияние, исполнение и относительность <mark>справедливости</mark>.	1				76165aa7-6a7b-4a2e-b2cc-88793023246c	00024b9ae4--642fd33d0ebcfb11a8e5fc10	32d7a15412ce1ba4ffc975753b9ea093	2023-04-07T08:24:29.090	2023-04-07T08:24:46.897
Изучение влияния приема кавинтона <mark>комфорте</mark> (КК) на выраженность когнитивных нарушений и моторной неловкости у больных с хронической ишемией головного мозга (ХИГМ).	1				fba193b2-4c19-48cc-9b59-665a6631f736	00024b9ae4--642fd33d0ebcfb11a8e5fc10	32d7a15412ce1ba4ffc975753b9ea093	2023-04-07T08:24:29.090	2023-04-07T08:24:46.897
Статистически значимых различий в распределении частот аллелей и генотипов dup16bp 3 интрона гена TP53 между исследуемой и контрольной <mark>группами</mark> выявлено не было.	1				15c4f4ac-4592-4112-8cd4-cbfadc43d649	00024b9ae4--642fd33d0ebcfb11a8e5fc10	32d7a15412ce1ba4ffc975753b9ea093	2023-04-07T08:24:29.090	2023-04-07T08:24:46.897
Их отношение к этой <mark>субсидии</mark> и предоставлению услуг общественного здравоохранения может повлиять на качество и эффективность профилактических медицинских услуг и наблюдения за заболеваниями.	3				043e3fda-a65b-42f1-8186-13ed2b64f4f6	00024b9ae4--642fd33d0ebcfb11a8e5fc10	32d7a15412ce1ba4ffc975753b9ea093	2023-04-07T08:24:29.090	2023-04-07T08:24:46.897
Эти пороговые значения не имеют большой ценности в процессе принятия компромиссных решений, с которыми приходится иметь <mark>дело</mark> отвественным лицам.	1				30e14f38-7f03-4d0a-a4c3-7be2b6f785f7	00024b9ae4--642fd33d0ebcfb11a8e5fc10	32d7a15412ce1ba4ffc975753b9ea093	2023-04-07T08:24:29.090	2023-04-07T08:24:46.897
Цель работы - оценка результатов применения операции Ребейна с экстраперитонеальным колоректальным анастомозом в сочетании с комплексным консервативным лечением у детей с вторичным мегаколон, возникшим на фоне хронического <mark>запора</mark>.	1				83ca994b-7ddf-4f17-8de6-2a4e626681fb	00024b9ae4--642fd33d0ebcfb11a8e5fc10	32d7a15412ce1ba4ffc975753b9ea093	2023-04-07T08:24:29.090	2023-04-07T08:24:46.897
Соотношение показателей статокинетической устойчивости с использованием функциональных тестов и стороны васкулярной компрессии преддверно-улиткового нерва показало высокую чувствительность статокинетической функции к <mark>поворотам</mark> головы в сторону нейроваскулярного взаимодействия с ухудшением устойчивости в 17 (77,3%) случаях, а также незначительное в 15 (68,2%) и значительное в 7 (31,8%) случаях ухудшение статокинетической функции при оптокинетической стимуляции (p<0,05).	1				f8738a98-a933-41d1-b917-bc6f522a1feb	00024b9ae4--642fd33d0ebcfb11a8e5fc10	32d7a15412ce1ba4ffc975753b9ea093	2023-04-07T08:24:29.090	2023-04-07T08:24:46.897
<mark>Семьям</mark> случайным образом назначали либо стандартное лечение, положенное в соответствии с национальной противотуберкулезной программой, осуществляемой в Перу (контрольная группа), либо такое же стандартное лечение в сочетании с социально-экономической поддержкой (экспериментальная группа).	1				87552735-0a85-463c-b645-b350a5126836	00024b9ae4--642fd33d0ebcfb11a8e5fc10	32d7a15412ce1ba4ffc975753b9ea093	2023-04-07T08:24:29.090	2023-04-07T08:24:46.897
У всех пациентов на фоне лечения отмечены регресс <mark>жажды</mark>, уменьшение темпов диуреза и количества выделяемой мочи, а также нормализация уровня натрия.	1				708a3149-6f04-4fd1-9d9d-a67e0fa50686	00024b9ae4--642fd33d0ebcfb11a8e5fc10	32d7a15412ce1ba4ffc975753b9ea093	2023-04-07T08:24:29.090	2023-04-07T08:24:46.897
Приведены исторические справки, раскрывающие этимологию описанных эпонимов, включая <mark>сведения</mark> о жизни и деятельности врачей и ученых, впервые обнаруживших либо описавших ту или иную структуру артериальной сети головного мозга: В. Бернаскони, В. Кассинари, Т. Уиллис, О. Гейбнер, М.А. Захарченко, Ж. Першерон, Ф. Сильвия, Ж.М. Шарко.	2				a693a481-7935-4018-bebc-fdb57fcfcd13	00024b9ae4--642fd342c211ef58250f9c1e	fdd53e0018709e618b46807dc0a705b4	2023-04-07T08:24:34.442	2023-04-07T08:24:50.088
Большинство стран, являющихся членами Всемирной организации здравоохранения, занимаются трансплантацией <mark>органов</mark>, более трети этих стран осуществляли трансплантацию органов от мертвых доноров в 2011 году.	3				76836453-08a7-40cf-88b9-739ee0d8e9e7	00024b9ae4--642fd342c211ef58250f9c1e	fdd53e0018709e618b46807dc0a705b4	2023-04-07T08:24:34.442	2023-04-07T08:24:50.088
Приводится <mark>рисунок</mark>, окрашенный по Романовскому-Гимзе, выявление маркера эндотелия - фактора VIII и включений Chlamydia pneumoniae в цитоплазме эндотелиальных клеток.	2				2e12718d-74cf-4f8c-ac55-beb3cecdf7d4	00024b9ae4--642fd342c211ef58250f9c1e	fdd53e0018709e618b46807dc0a705b4	2023-04-07T08:24:34.442	2023-04-07T08:24:50.088
Установлено, что основные демографические индикаторы (продолжительность жизни, <mark>рождаемость</mark>, смертность от внешних причин) в значительной мере связаны с социально-экономическими факторами.	2				986bd7df-3b9c-45f8-b3b3-99a4f23131a2	00024b9ae4--642fd342c211ef58250f9c1e	fdd53e0018709e618b46807dc0a705b4	2023-04-07T08:24:34.442	2023-04-07T08:24:50.088
Авторы проанализировали мероприятия, проведенные в период между 2010 годом и началом 2016 года группами гражданского <mark>общества</mark>, Всемирной организацией здравоохранения (ВОЗ) и ее региональными отделениями, другими организациями ООН, благотворительными учреждениями и транснациональными предприятиями.	2				ad2c8ea7-e0a1-4850-9220-73c956b3d23b	00024b9ae4--642fd342c211ef58250f9c1e	fdd53e0018709e618b46807dc0a705b4	2023-04-07T08:24:34.442	2023-04-07T08:24:50.088
Описаны механизмы развития таких патологических избыточных двигательных актов, как навязчивые <mark>движения</mark>, гиперкинезы, компульсии, моторные и сенсорные стереотипии с учетом определенного единства механизмов их возникновения на анатомическом уровне.	2				24bd9dcc-3c65-4d00-89e1-cf9cb507b066	00024b9ae4--642fd342c211ef58250f9c1e	fdd53e0018709e618b46807dc0a705b4	2023-04-07T08:24:34.442	2023-04-07T08:24:50.088
Средняя задержка между сообщением о первом случае вспышки заболевания и выявлением данной вспышки <mark>системой</mark> реагирования составила 2,1 дня.	2				d3c95e29-52cf-404e-8e2a-68326250361b	00024b9ae4--642fd342c211ef58250f9c1e	fdd53e0018709e618b46807dc0a705b4	2023-04-07T08:24:34.442	2023-04-07T08:24:50.088
Многочисленные мероприятия в Дании привели к сокращению потребления ТИЖК с 4,5 г/сут в 1976 году до 1,5 г/сут в 1995 году, а затем к фактическому устранению ТИЖК из рациона в 2004 году после принятия законодательства, запрещающего <mark>присутствие</mark> ТИЖК в готовых продуктах питания.	3				b3f53124-0af9-4707-8791-1db6d0f90087	00024b9ae4--642fd342c211ef58250f9c1e	fdd53e0018709e618b46807dc0a705b4	2023-04-07T08:24:34.442	2023-04-07T08:24:50.088
Цель  Оценить связь негативных впечатлений в детстве — например, плохое обращение, пренебрежение, насилие в семье, расставание родителей, употребление психоактивных веществ, психические заболевания или лишение <mark>свободы</mark> — со здоровьем молодых людей в восьми восточноевропейских странах.	2				719d3b1d-9bfb-49e2-b401-a98b7047cb80	00024b9ae4--642fd342c211ef58250f9c1e	fdd53e0018709e618b46807dc0a705b4	2023-04-07T08:24:34.442	2023-04-07T08:24:50.088
